movie_id,actor_id,character,cast_order
40805,587,Michael Axford,7
40805,124644,Anna Lee,8
40805,124645,Chili,9
40805,35172,Politician,10
13700,46393,Maggie (voice),1
13700,5309,Mrs. Caloway (voice),2
13700,7906,Grace (voice),3
13700,884,Wesley (voice),4
13700,27237,Rusty (voice),5
13700,9777,Buck (voice),6
13700,1811,Alameda Slim (voice),7
13700,119776,Junior (voice),8
13700,43800,Rico (voice),9
13700,1458592,The Willie Brothers (voice),10
262504,94185,"Beatrice ""Tris"" Prior",1
262504,587020,"Tobias ""Four"" Eaton",2
262504,37153,Christina,3
262504,996701,Peter Hayes,4
262504,3489,Evelyn Johnson-Eaton,5
262504,1159982,Caleb Prior,6
262504,8447,David,7
262504,6944,Johanna Reyes,8
262504,1251875,Uriah Pedrad,9
262504,18307,Jack Kang,10
10204,18897,Passepartout / Lau Xing,1
10204,4581,Phileas Fogg,2
10204,17522,Monique Laroche,3
10204,64160,Jean Michel,4
10204,388,Lord Kelvin,5
10204,3547,Colonel Kitchener,6
10204,27822,Lord Salisbury,7
10204,27660,Lord Rhodes,8
10204,23429,Mr. Sutton,9
10204,62831,Policeman,10
10588,12073,The Cat,1
10588,501,Sally Walden,2
10588,35654,Conrad Walden,3
10588,11164,Joan Walden,4
10588,7447,Larry Quinn,5
10588,59401,Mrs. Kwan,6
10588,52601,Mr. Humberfloob / Voice of the Fish,7
10588,135532,Thing One,8
10588,1056728,Thing One,9
10588,982705,Thing Two,10
2048,2888,Del Spooner,1
2048,18354,Susan Calvin,2
2048,21088,Sonny,3
2048,2505,Dr. Alfred Lanning,4
2048,21089,Lawrence Robertson,5
2048,10959,Farber,6
2048,8687,Lt. John Bergin,7
2048,21091,Baldez,8
2048,172994,Chin,9
2048,11677,Chin,10
10137,521,Stuart Little (voice),1
10137,16935,Mrs. Eleanor Little,2
10137,41419,Mr. Fredrick Little,3
10137,67778,George Little,4
10137,78729,Snowbell (voice),5
10137,4004,Crenshaw Little,6
10137,35517,Tina Little,7
10137,94008,Beatrice Little,8
10137,1535,Edgar Little,9
10137,59956,Estelle Little,10
24113,6449,Porter Stoddard,1
24113,3092,Ellie Stoddard,2
24113,18892,Mona Morris,3
24113,52865,Griffin Morris,4
24113,1533,Eugenie Clayborne,5
24113,2630,Alex,6
24113,40279,Auburn,7
24113,10017,Mr. Clayborne,8
24113,2299,Tom Stoddard,9
24113,15012,Holly,10
180,500,Chief John Anderton,1
180,72466,Danny Witwer,2
180,2206,Agatha,3
180,2201,Director Lamar Burgess,4
180,2207,Dr. Iris Hineman,5
180,53,Dr. Solomon Eddie,6
180,1462,Gideon,7
180,2202,Jad,8
180,2208,Lara Clarke,9
180,24173,Leo Crow,10
280,1100,The Terminator,1
280,2713,Sarah Connor,2
280,418,T-1000,3
280,820,John Connor,4
280,75027,Old John Connor,5
280,3977,Dr. Miles Bennett Dyson,6
280,2716,Dr. Peter Silberman,7
280,3981,Janelle Voight,8
280,3982,Todd Voight,9
280,3978,Tarissa Dyson,10
36955,1100,Harry Tasker,1
36955,8944,Helen Tasker,2
36955,74036,Albert Gibson,3
36955,2053,Simon,4
36955,13445,Juno Skinner,5
36955,10672,Salim Abu Aziz,6
36955,13446,Dana Tasker,7
36955,31511,Faisil,8
36955,10017,Spencer Trilby,9
36955,116907,Jamal Khaled,10
39451,380,Jack Byrnes,1
39451,7399,Greg Focker,2
39451,887,Kevin Rawley,3
39451,4483,Bernie Focker,4
39451,10400,Rozalin Focker,5
39451,10399,Pam Byrnes-Focker,6
39451,10401,Dina Byrnes,7
39451,56731,Andi Garcia,8
39451,1037,Randy Weir,9
39451,4784,Prudence,10
2486,25438,Eragon,1
2486,16940,Brom,2
2486,7055,Arya,3
2486,18023,Durza,4
2486,938,Ajihad,5
2486,9828,Murtagh,6
2486,25442,Angela,7
2486,3293,Saphira (voice),8
2486,6949,Kung Galbatorix,9
2486,2629,Uncle Garrow,10
41216,15577,Gylfie (voice),1
41216,37260,Otulissa (voice),2
41216,33449,Marella (voice),3
41216,33192,Metalbeak (voice),4
41216,28745,Barran (voice),5
41216,133212,Kludd (voice),6
41216,57829,Twilight (voice),7
41216,15735,Nyra (voice),8
41216,4783,Allomere (voice),9
41216,12206,Boron (voice),10
314,4587,Patience Phillips / Catwoman,1
314,4589,Tom Lone,2
314,4430,Laurel Hedare,3
314,2192,George Hedare,4
314,4432,Ophelia,5
314,24357,Sally,6
314,9289,Armando,7
314,57748,Wesley,8
314,141446,Drina,9
314,32887,Rocker,10
9016,24045,Jim Hawkins (voice),1
9016,56618,John Silver (voice),2
9016,11076,Doctor Doppler (voice),3
9016,7056,Captain Amelia (voice),4
9016,7486,Scroop (voice),5
9016,519,B.E.N. (voice),6
9016,12133,Sarah Hawkins (voice),7
9016,24368,Mr. Arrow (voice),8
9016,2463,Billy Bones (voice),9
9016,9349,Morph (voice),10
257088,25616,Bodhi,1
257088,972356,Johnny Utah,2
257088,20374,Samsara Dietz,3
257088,18792,FBI Instructor,4
257088,5538,Angelo Pappas,5
257088,559195,Chowder,6
257088,6474,FBI Agent,7
257088,170231,FBI Director Chapman,8
257088,213596,Roach,9
257088,1104462,Grommet,10
10214,6213,Tim Avery,1
10214,10697,Loki,2
10214,54826,Tonya Avery,3
10214,53493,Jorge,4
10214,3214,Daniel Moss,5
10214,382,Odin,6
10214,131667,Dr. Arthur Neuman,7
205775,74568,Owen Chase,1
205775,239996,George Pollard,2
205775,2037,Matthew Joy,3
205775,2039,Old Thomas Nickerson,4
205775,17064,Herman Melville,5
205775,20057,Mrs. Nickerson,6
205775,1136406,Young Thomas Nickerson,7
205775,220448,Thomas Chappel,8
205775,964834,Owen Coffin,9
205775,119783,Benjamin Lawrence,10
11692,776,Pluto Nash,1
11692,1811,Bruno,2
11692,5916,Dina Lake,3
11692,532,Mogan,4
11692,12217,Tony Francis,5
11692,40481,Felix Laranga,6
11692,1039,Rowland,7
11692,4521,Gino,8
11692,2230,Flura Nash,9
11692,8930,James,10
227973,1393177,Charlie Brown (voice),1
227973,94011,Snoopy / Woodstock (voice--archive),2
227973,1393179,Pepperment Patty (voice),3
227973,1393178,Lucy van Pelt (voice),4
227973,1393180,Violet Grey (voice),5
227973,1256036,Little red-haired girl (voice),6
227973,1271300,Schroeder (voice),7
227973,1393181,Linus (voice),8
227973,1393182,Sally Brown (voice),9
227973,1393183,Pig-Pen (voice),10
29193,67773,Jimmy Dell,1
29193,55152,Joe Ross,2
29193,856,Mr. Klein,3
29193,27267,Susan Ricci,4
29193,10743,George Lang,5
29193,7427,Pat McCune,6
76758,3894,John Miller,1
76758,1006864,Yu Mo,2
76758,1031246,Major Li,3
76758,126851,Shujuan Meng,4
76758,550626,Lt. Kato,5
76758,46624,Colonel Hasegawa,6
76758,145093,Chinese Soldier,7
76758,15684,Terry,8
9890,2227,Joanna Eberhart,1
9890,4756,Walter Kresby,2
9890,73931,Bobbie Markowitz,3
9890,515,Claire Wellington,4
9890,4690,Mike Wellington,5
9890,45566,Roger Bannister,6
9890,24535,Jerry Harmon,7
9890,16165,Dave Markowitz,8
9890,19208,Herb Sunderson,9
9890,5351,Beth Peters,10
77953,23659,Cam Brady,1
77953,58225,Marty Huggins,2
77953,32597,Tim Wattley,3
77953,58224,Mitch Wilson,4
77953,461542,Mitzi Huggins,5
77953,582950,Moderator Carl Terry,6
77953,582952,Dylan/Clay Huggins,7
77953,12074,Glen Motch,8
77953,707,Wade Motch,9
77953,1248,Raymond,10
10501,11181,Miguel  (voice),1
10501,8945,Tulio (voice),2
10501,4810,Chel (voice),3
10501,23346,Tzekel-Kan (voice),4
10501,587,Chief (voice),5
10501,12077,Cortes (voice),6
10501,15831,Altivo (voice),7
10501,2144,Zaragoza (voice),8
10501,11370,Narrator (voice),9
10501,1552486,Acolyte (voice),10
7980,3293,Abigail Salmon,1
7980,13240,Jack Salmon,2
7980,4038,Grandma Lynn,3
7980,36592,Susie Salmon,4
7980,2283,George Harvey,5
7980,11486,Len Fenerman,6
7980,53485,Lindsey Salmon,7
7980,53486,Ruth Connors,8
7980,1128255,Buckley Salmon,9
7980,54810,Ray Singh,10
12,13,Marlin (voice),1
12,14,Dory (voice),2
12,12,Nemo (voice),3
12,5293,Gill (voice),4
12,18,Bloat (voice),5
12,19,Peach (voice),6
12,6168,Gurgle (voice),7
12,17401,Bubbles (voice),8
12,14723,Deb / Flo (voice),9
12,7911,Jacques (voice),10
157353,85,Dr. Will Caster,1
157353,6162,Max Waters,2
157353,15556,Evelyn Caster,3
157353,51072,Bree,4
157353,192,Joseph Tagger,5
157353,2037,Agent Donald Buchanan,6
157353,6614,Colonel Stevens,7
157353,5365,Martin,8
157353,118643,Bob,9
157353,1144931,MIT Programmer,10
331,4783,Dr. Alan Grant,1
331,3905,Paul Kirby,2
331,4939,Amanda Kirby,3
331,4940,Erik Kirby,4
331,4941,Billy Brennan,5
331,2169,Mr. Udesky,6
331,4942,Cooper,7
331,4943,M.B. Nash,8
331,4784,Dr. Ellie Sattler,9
331,4944,Mark Degler,10
61791,17051,Will Rodman,1
61791,76792,Caroline Aranha,2
61791,12074,Charles Rodman,3
61791,1248,John Landon,4
61791,10993,Dodge Landon,5
61791,1333,Caesar,6
61791,35013,Steven Jacobs,7
61791,51383,Robert Franklin,8
61791,111195,Rodney,9
61791,42711,John Hamil,10
8204,1281,Jared Grace / Simon Grace,1
8204,18248,Helen Grace,2
8204,1733,Mulgarath,3
8204,33397,Mallory Grace,4
8204,37041,Richard Grace,5
8204,23709,Aunt Lucinda Spiderwick,6
8204,11064,Arthur Spiderwick,7
8204,19274,Hogsqueal (voice),8
8204,519,Thimbletack (voice),9
47964,62,John McClane,1
47964,224181,Jack McClane,2
47964,8197,Komorov,3
47964,17628,Lucy McClane,4
47964,80998,Irina,5
47964,230400,Alik,6
47964,6614,Collins,7
47964,17341,Murphy,8
47964,1150430,Chagarin,9
47964,130903,Anton,10
10733,6065,Sam Houston,1
10733,879,Davy Crockett,2
10733,12261,James Bowie,3
10733,17178,William Travis,4
10733,263,Antonio Lopez de Santa Ana,5
10733,25933,Rosanna Travis,6
10733,31384,Juan Seguin,7
10733,15374,Sgt. William Ward,8
10733,88059,Colonel Green Jameson,9
10733,46772,James Bonham,10
5175,66,Det. James Carter,1
5175,18897,Chief Insp. Lee,2
5175,1339,Hu Li,3
5175,41901,Isabella Molina,4
5175,58210,Zing,5
5175,1896,Kenny,6
5175,11389,Ricky Tan,7
5175,21045,Girl in Car,8
5175,7169,Steve Reign,9
5175,1166,Agent Sterling,10
2655,3,Dr. Norman Spencer,1
2655,1160,Claire Spencer,2
2655,2958,Jody,3
2655,1736,Warren Feur,4
2655,502,Mary Feur,5
2655,12889,Dr. Stan Powell,6
2655,19957,Elena,7
2655,38425,Madison Elizabeth Frank,8
2655,15012,Caitlin Spencer,9
2655,1066283,Beatrice,10
8355,15757,Manny (voice),1
8355,5723,Sid (voice),2
8355,5724,Diego (voice),3
8355,15758,Ellie (voice),4
8355,11108,Buck (voice),5
8355,1063128,巴克/鼬鼠,6
8355,57599,Crash (voice),7
8355,87055,Scratte (voice),8
8355,5713,Scrat (voice),9
8355,41091,Pudgy Beaver Mom (voice),10
4327,6941,Natalie Cook,1
4327,140,Alex Munday,2
4327,69597,Dylan Sanders,3
4327,1532,John Bosley,4
4327,24367,Charles Townsend,5
4327,6807,Eric Knox,6
4327,6473,Vivian Wood,7
4327,13472,Roger Corwin,8
4327,36422,Pete Komisky,9
4327,1064,Thin Man,10
10674,776,Mushu (voice),1
10674,18897,[Singing voice],2
10674,21702,Mulan (voice),3
10674,15838,Mulan (singing voice),4
10674,15098,Grandmother Fa (voice),5
10674,10345,Fa Zhou (voice),6
10674,51754,Fa Li (voice),7
10674,20904,Chi Fu (voice),8
10674,14592,Shang (voice),9
10674,140567,Shang (singing voice),10
1572,62,John McClane,1
1572,16940,Simon Peter Gruber,2
1572,2231,Zeus Carver,3
1572,6804,Joe Lambert,4
1572,13023,Connie Kowalski,5
1572,17351,Chief Cobb,6
1572,141747,Ricky Walsh,7
1572,91421,Targo,8
1572,45337,Katya,9
1572,34395,Charles Weiss,10
258509,11662,Dave,1
258509,15033,Alvin (voice),2
258509,98285,Ashley Grey,3
258509,5661,Simon (voice),4
258509,49915,Theodore (voice),5
258509,53862,Eleanor (voice),6
258509,70696,Samantha,7
258509,1772,Jeanette (voice),8
258509,18979,Brittany (voice),9
258509,54722,Hotel Babysitter,10
2253,500,Claus Schenk Graf von Stauffenberg,1
2253,23229,Nina Schenk Gräfin von Stauffenberg,2
2253,11181,Henning von Tresckow,3
2253,2440,Friedrich Olbricht,4
2253,28641,Ludwig Beck,5
2253,207,Friedrich Fromm,6
2253,1926,Erich Fellgiebel,7
2253,26657,Adolf Hitler,8
2253,3491,Otto Ernst Remer,9
2253,939,Erwin von Witzleben,10
10756,776,Jim Evers,1
10756,28641,Ramsley,2
10756,27631,Master Gracey,3
10756,36219,Sara Evers,4
10756,7906,Madame Leota,5
10756,56567,Emma,6
10756,12900,Ezra,7
10756,62646,Megan,8
10756,1219157,Mr. Coleman,9
10756,46074,Mrs. Coleman,10
179,2227,Silvia Broome,1
179,2228,Tobin Keller,2
179,2229,Dot Woods,3
179,2244,Nils Lud,4
179,2245,Philippe,5
179,2246,Dr. Zuwanie,6
179,2247,Kuman-Kuman,7
179,2248,Marcus,8
179,2249,Police Chief Lee Wu,9
179,2250,Rory Robb,10
76285,33235,Percy Jackson,1
76285,109513,Annabeth Chase,2
76285,60077,Tyson,3
76285,207401,Clarisse La Rue,4
76285,53336,Grover Underwood,5
76285,105727,Luke Castellan,6
76285,130769,Chris Rodriguez,7
76285,1257753,Thalia Grace,8
76285,34257,Chiron,9
76285,2283,Mr. D / Dionysus,10
1996,11701,Lara Croft,1
1996,17276,Terry Sheridan,2
1996,1284,Bryce,3
1996,938,Kosa,4
1996,1844,Sean,5
1996,20519,Chen Lo,6
1996,19875,Nicholas Petraki,7
1996,20520,Jimmy Petraki,8
1996,20522,MI6 Agent Stevens,9
1996,20523,MI6 Agent Calloway,10
1535,4135,Nathan D. Muir,1
1535,287,Tom Bishop,2
1535,2462,Elizabeth Hadley,3
1535,8435,Charles Harker,4
1535,17351,Troy Folger,5
1535,17352,Gladys Jennip,6
1535,17353,Dr. William Byars,7
1535,17354,Robert Aiken,8
1535,17355,Vincent Vy Ngo,9
1535,17356,CIA Director Cy Wilson,10
46195,44735,Blu (voice),1
46195,1813,Jewel (voice),2
46195,41087,Linda (voice),3
46195,43775,Alice/Goose (voice),4
46195,82092,Pedro (voice),5
46195,27102,Chloe/Goose (voice),6
46195,41798,Rafael (voice),7
46195,134,Nico (voice),8
46195,17289,Tulio (voice),9
46195,55936,Nigel (voice),10
10357,2176,Mike Roark,1
10357,8256,Dr. Amy Barnes,2
10357,12930,Kelly Roark,3
10357,1896,Emmit Reese,4
10357,197872,Medic,5
10357,56485,Dr. Jaye Calder,6
10357,65827,Police Lieutenant Ed Fox,7
10357,38405,Norman Calder,8
10357,18313,Gator Harris,9
10357,3911,Stan Olber,10
8665,3,Alexei Vostrikov,1
8665,3896,Mikhail Polenin,2
8665,133,Vadim Radtchinko,3
8665,14324,Marshal Zelentsov,4
8665,940,Admiral Bratyeev,5
8665,20425,Dr. Savran,6
8665,27659,Partonov,7
8665,55578,Demichev,8
8665,55581,Konstantin,9
8665,55582,Anatoly,10
921,934,Jim Braddock,1
921,9137,Mae Braddock,2
921,13242,Joe Gould,3
921,14886,Max Baer,4
921,14887,Mike Wilson,5
921,14888,Jimmy Johnston,6
921,5922,Ford Bond,7
921,14889,Jay Braddock,8
921,14890,Rosemarie Braddock,9
921,14891,Howard Braddock,10
4464,1229,Charles Howard,1
4464,37332,Narrator,2
4464,2955,Tom Smith,3
4464,2219,Red Pollard,4
4464,9281,Marcela Howard,5
4464,38272,George Woolf,6
4464,3905,Tick Tock McGlaughlin,7
4464,22251,Dutch Doogan,8
4464,8692,Samuel D. Riddle,9
4464,38273,Charley Kurtsinger,10
8358,31,Chuck Noland,1
8358,9994,Kelly Frears,2
8358,38026,Jerry Lovett,3
8358,11892,Ramon,4
8358,55433,Bettina Peterson,5
8358,55434,Fyodor,6
8358,55435,Dick Peterson,7
8358,55436,Nicolai,8
8358,55437,Yuri,9
8358,55438,Lev,10
9836,109,Mumble (voice),1
9836,2157,Ramon / Lovelace the Guru (voice),2
9836,328,Gloria (voice),3
9836,6968,Memphis (voice),4
9836,2227,Norma Jean (voice),5
9836,1331,Noah the Elder (voice),6
9836,57829,Boss Skua (voice),7
9836,15274,Baby Mumble (voice),8
9836,45586,Miss Viola (voice),9
9836,6199,Mrs. Astrakhan (voice),10
2502,1892,Jason Bourne,1
2502,679,Marie Helene Kreutz,2
2502,1248,Ward Abbott,3
2502,12041,Nicky Parsons,4
2502,1372,Kirill,5
2502,32458,Danny Zorn,6
2502,11148,Pamela Landy,7
2502,20982,Jarda,8
2502,27030,Tom Cronin,9
2502,60118,Teddy,10
161,1461,Danny Ocean,1
161,287,Rusty Ryan,2
161,1892,Linus Caldwell,3
161,1271,Terry Benedict,4
161,1204,Tess Ocean,5
161,1893,Virgil Malloy,6
161,1894,Turk Malloy,7
161,1895,Saul Bloom,8
161,1897,Frank Catton,9
161,827,Reuben Tishkoff,10
76492,19292,Dracula (voice),1
76492,884,Wayne (voice),2
76492,60950,Griffin - The Invisible Man (voice),3
76492,32895,Frank / Frankenstein (voice),4
76492,77948,Mavis (voice),5
76492,62861,Jonathan (voice),6
76492,53122,Eunice (voice),7
76492,28640,Wanda (voice),8
76492,458843,Murray the Mummy (voice),9
76492,16165,Quasimodo (voice),10
4523,9273,Giselle,1
4523,18352,Robert Philip,2
4523,11006,Prince Edward,3
4523,9191,Nathaniel,4
4523,38192,Morgan Philip,5
4523,4038,Queen Narissa,6
4523,19394,Nancy Tremaine,7
4523,5823,Narrator,8
4523,34982,Pip in Andalasia,9
4523,15775,Pip in New York,10
59961,5292,Tobin Frost,1
59961,10859,Matt Weston,2
59961,21657,Catherine Linklater,3
59961,92404,Keller,4
59961,2039,David Barlow,5
59961,9880,Harlan Whitford,6
59961,453272,Ana Moreau,7
59961,15498,Alec Wade,8
59961,57012,Vargas,9
59961,936402,CIA Analyst,10
10481,515,Cruella de Vil,1
10481,65524,Kevin Shepherd,2
10481,65535,Chloe Simon,3
10481,41043,Alonzo,4
10481,16927,Jean Pierre Le Pelt,5
22897,5064,Jane Adler,1
22897,7447,Jake Adler,2
22897,67773,Adam Schaffer,3
22897,17697,Harley,4
22897,25703,Agness Adler,5
22897,5960,Joanne,6
22897,12931,Trisha,7
22897,104998,Diane,8
22897,35236,Luke Adler,9
22897,35028,Gabby Adler,10
157350,94185,"Beatrice ""Tris"" Prior",1
157350,587020,"Tobias ""Four"" Eaton",2
157350,204,Jeanine Matthews,3
157350,996701,Peter Hayes,4
157350,56614,Marcus Eaton,5
157350,21045,Tori Wu,6
157350,37153,Christina,7
157350,1159982,Caleb Prior,8
157350,224181,Eric Coulter,9
157350,15852,Natalie Prior,10
853,9642,Vassili Zaitsev,1
853,3293,Tania Chernova,2
853,228,Major König,3
853,12763,Commisar Danilov,4
853,382,Nikita Khrushchev,5
853,2372,Koulikov,6
853,10627,Mother Filipov,7
853,12764,Sacha Filipov,8
853,4534,General Paulus,9
853,12765,Young Vassili Zaitsev,10
10159,18918,Beck,1
10159,57599,Travis,2
10159,5916,Mariana,3
10159,4690,Hatcher,4
10159,58210,Manito,5
10159,1125,Declan,6
10159,9629,Harvey,7
10159,131725,Walker,8
10159,1815341,Swenson,9
10159,1221121,Naylor,10
51052,5530,Arthur (voice),1
51052,41419,Steve Claus (voice),2
51052,2440,Grandsanta (voice),3
51052,388,Santa (voice),4
51052,11356,Mrs. Santa (voice),5
51052,55398,Bryony (voice),6
51052,92574,Peter (voice),7
51052,350,North Pole Computer (voice),8
51052,52605,Chief De Silva (voice),9
51052,224878,Gwen (voice),10
9884,1100,Gordy Brewer,1
9884,3809,Selena Perrini,2
9884,13550,Peter Brandt,3
9884,7248,Claudio Perrini,4
9884,1241,Sean Amstrong,5
9884,5723,Felix Ramirez,6
9884,43775,Agent Russo,7
9884,9464,FBI Agent Dray,8
9884,26294,Anne Brewer,9
9884,53280,Mauro,10
62764,1204,Evil Queen,1
62764,112561,Snow White,2
62764,53807,Prince Andrew Alcott,3
62764,78729,Brighton,4
62764,4030,Butcher,5
62764,54476,Napoleon,6
62764,154785,Half Pint,7
62764,60958,Grub,8
62764,13645,Grimm,9
62764,1060474,Wolf,10
9637,33260,Fred Jones,1
9637,11863,Daphne Blake,2
9637,26457,Norville Rogers („Shaggy“),3
9637,1817,Velma Dinkley,4
9637,10730,Emile Mondavarious,5
9637,58271,Scooby-Doo (voice),6
9637,58272,Scrappy-Doo (voice),7
9637,52848,Mary Jane,8
9637,6736,Herself,9
9637,35753,Himself,10
49049,1372,Judge Dredd,1
49049,52442,Anderson,2
49049,17286,Ma-Ma,3
49049,65829,Kay,4
49049,82193,Zwirner,5
49049,93210,Clan Techie,6
49049,195575,Chief Judge,7
49049,58758,Paramedic TJ,8
49049,37093,Judge Lex,9
49049,107550,Caleb,10
8247,17244,David Rice,1
8247,478,Griffin,2
8247,2231,Roland,3
8247,52783,Millie Harris,4
8247,12132,William Rice,5
8247,2882,Mary Rice,6
8247,1285,Young Millie,7
8247,41883,Young David,8
8247,10135,Young Mark,9
8247,3999,Mr. Bowker,10
11253,2372,Hellboy,1
11253,11826,Liz Sherman,2
11253,4175,Tom Manning,3
11253,17005,Abe Sapien,4
11253,5049,Trevor Bruttenholm,5
11253,10843,Prince Nuada,6
11253,443770,Johann Krauss / Bethmoora Goblin,7
11253,1050937,Johann Krauss,8
11253,52139,Johann (voice),9
11253,221553,Princess Nuala,10
1949,131,Robert Graysmith,1
1949,3223,Paul Avery,2
1949,103,Dave Toschi,3
1949,11085,Bill Armstrong,4
1949,1248,Melvin Belli,5
1949,13550,Jack Mulanax,6
1949,2838,Melanie,7
1949,3911,Arthur Leigh Allen,8
1949,20210,Al Hyman,9
1949,20211,Templeton Peck,10
8452,1100,Adam Gibson,1
8452,4688,Hank Morgan,2
8452,3417,Michael Drucker,3
8452,12132,Robert Marshall,4
8452,41819,Talia Elsworth,5
8452,3087,Dr. Griffin Weir,6
8452,19957,Natalie,7
8452,378849,Clara,8
8452,190944,Reporter,9
8452,33355,Johnny Phoenix,10
310,206,Bruce Nolan,1
310,4491,Grace Connelly,2
310,4492,Jack Baylor,3
310,4493,Susan Ortega,4
310,4494,Debbie,5
310,4495,Evan Baxter,6
310,4496,Ally Loman,7
310,4498,Dallas Coleman,8
310,192,God,9
310,1898,Bobby,10
45243,51329,Phil Wenneck,1
45243,27105,Stu Price,2
45243,58225,Alan Garner,3
45243,21180,Doug Billings,4
45243,83586,Mr. Chow,5
45243,13242,Kingsley,6
45243,80757,Himself,7
45243,4175,Sid Garner,8
45243,543138,Teddy,9
45243,78324,Lauren,10
9291,19292,Paul Crewe,1
9291,2632,Caretaker,2
9291,16475,Coach Nate Scarborough,3
9291,69127,Deacon Moss,4
9291,69128,Megget,5
9291,65236,Battle,6
9291,53256,Cheeseburger Eddy,7
9291,60716,Switowski,8
9291,32897,Brucie,9
9291,119154,Turley,10
55301,11662,David Seville,1
55301,212,Ian,2
55301,213001,Zoe,3
55301,170635,Captain Correlli,4
55301,15033,Alvin (voice),5
55301,5661,Simon (voice),6
55301,49915,Theodore (voice),7
55301,18979,Brittany (voice),8
55301,56322,Eleanor (voice),9
55301,1772,Jeanette (voice),10
11665,4495,Maxwell Smart,1
11665,1813,Agent 99,2
11665,18918,Agent 23,3
11665,1903,The Chief,4
11665,28641,Siegfried,5
11665,53256,Agent 91,6
11665,28638,Larabee,7
11665,3085,The President,8
11665,1532,Agent 13,9
11665,9657,Hymie,10
6964,514,Harry Sanborn,1
6964,3092,Erica Barry,2
6964,6384,Julian Mercer,3
6964,3910,Zoe,4
6964,2956,Marin,5
6964,15277,Leo,6
6964,12988,Dave,7
6964,10768,Dr. Martinez,8
6964,20388,Kristen,9
6964,1228874,Hamptons Nurse,10
11324,6193,Teddy Daniels,1
11324,103,Chuck Aule,2
11324,2282,Dr. John Cawley,3
11324,1246,Rachel Solando,4
11324,1812,Dolores Chanal,5
11324,2201,Dr. Jeremiah Naehring,6
11324,17183,George Noyce,7
11324,1276,Rachel 2,8
11324,15854,Warden,9
11324,3911,Deputy Warden McPherson,10
12193,4937,Brad McVie,1
12193,368,Kate,2
12193,3087,Howard McVie,3
12193,5606,Paula,4
12193,10127,Creighton,5
12193,15277,Denver McVie,6
12193,2453,Marilyn,7
12193,20309,Pastor Phil,8
12193,74428,Dallas McVie,9
12193,52775,Courtney,10
9928,2157,Fender (voice),1
9928,3061,Rodney Copperbottom (voice),2
9928,4587,Cappy (voice),3
9928,14639,Big Weld (voice),4
9928,129193,Watch,5
