company_id,company_name
49325,Parkes+MacDonald Image Nation
11084,Parkes/MacDonald Productions
56696,Parkside Pictures
631,Parkway Pictures (I)
1350,Parkway Productions
21435,Parkwood Entertainment
24934,Parlay Films
55990,Parnassus Productions
6735,Participant Media
2030,Participant Productions
3904,Partition Films%2C Inc.
1784,Partizan
22883,Partnership Pictures
6531,Parts and Labor
84041,Pascal Pictures
11594,Passion Pictures
7100,Patagonik Film Group
19231,Patalex III Productions Limited
462,Patalex IV Productions Limited
57751,Patalex Productions
23635,Patalex V Productions Limited
71900,Patchwork Productions
7396,Pathe
21126,Pathe Productions
7981,Pathé
3012,Pathé Distribution
4959,Pathé Films
1178,Pathé Pictures International
866,Pathé Renn Productions
35461,Pathé!
59827,Patrick Aiello Productions
2373,Patriot Pictures
23596,Paul Schiff Productions
29364,Pax Enterprises
32243,PeaPie Films
46507,Peach Trees
29313,Pearl Street Films
53198,Pegaso Producciones
1561,Pegasus Film Partners
6950,Pegasus Motion Pictures
2546,Peirce Pictures
73192,Pelican Point Media
3251,Pelican Productions LLC
73249,Pellikola
40112,Pendle Mountain Productions
682,Peninsula Films
4916,Penn Station Entertainment
52590,Perceval Pictures
291,Perdido Prod.
12966,Perdido Productions
11272,Peregrine
19905,"Perfect Game, The"
34530,Perfect Storm Entertainment
83871,Perfect World (Beijing) Pictures Co.
10338,Perfect World Pictures
34679,Perfo Production
11368,Perfume Films
63628,Perlapartment Pictures
455,Permut Presentations
13792,Perpetual Media Capital
810,Persistent Entertainment
42209,Peter Frankfurt Productions
23359,Peter Newman/Interal
89304,Peter V. Miller Investment Corp.
16774,Peters Entertainment
423,Phantom Four
69579,Phantom Four Films
905,Phase 1 Productions
9081,Phase 4 Films
7273,Phi Group
65147,Phillybrook Films
3901,Phoenician Films
44171,Phoenix Film Investments
72683,Phoenix Film Poland
11317,Phoenix Pictures
7316,Phoenix Wiley
19045,Picnic Basket
8085,Picture Machine
37833,Picture Perfect (I)
27993,Picture Perfect Corporation
52005,Picturehouse
11486,Picturehouse Entertainment
3207,Pictures in Paradise
18621,Pierce/Williams Entertainment
10258,Pimlico Films
13358,Pin Hole Productions LLC
88533,Pine District Pictures
47231,Pinema
19404,Pinewood Studios
21845,Pink Machine
45729,Pioneer
9217,Pioneer Pictures
29063,Piraya Film A/S
1032,Pirol Stiftung
55852,Pistolero Productions LLC
160,Pit Bull Productions
19851,Pitbull Pictures
5723,Pitchblack Pictures Inc.
3,Pixar Animation Studios
45778,Plan B Entertainment
81,Plan B Entertainment
22567,Plantain Films
2481,Platinum Dunes
2896,Platinum Equity
4171,Playtone
2031,Playtone Production
4170,Playtone Productions
12264,Pledge Productions
4925,Plinyminor
2224,Plum Pictures
22376,Plunge Pictures LLC
22134,Plural - Jempsa
59348,Plywood Productions
16615,Point Grey Pictures
33837,Point Park University
55015,Pointe Studios
17411,Polar Entertainment
62072,Polar Entertainment Corporation
3415,Polar Productions
195,Pole Star
1861,Polish Brothers Construction
11976,Polonia Brothers Entertainment
11240,Polski Instytut Sztuki Filmowej
10478,Polsky Films
1382,PolyGram Filmed Entertainment
23873,PolyGram Filmproduktion
5716,Polygon Entertainment
31080,Polygram Filmed Entertainment
78846,Polyvinyl Records
10829,Pomarance Corporation
24785,Pontchartrain Productions
12975,Ponty Up Pictures
23116,Poo Poo Pictures
10164,Popaganda Films
14729,Populist Pictures
486,Portobello Pictures
12197,Portobello Studios
23277,Possessed Pictures
40798,Post Empire Films
49696,Post No Bills Films
47043,Posto 9
36615,Potboiler Productions
89637,Potomac Pictures
18321,Poultry Productions LLC
85163,Powers That Be Pictures
48788,Practical Pictures
11488,Prairie Home Productions
22135,Prana Animation Studios
18713,Prana Studios
72591,Prayer Flag Pictures
13362,Preferred Content
19902,Prelude Pictures
35625,Premiere Entertainment Group
3870,Premiere Picture
46831,Premiere Stealth Rights
6901,Prescience
3017,Present Pictures
23750,Presque Isle Films
8875,Pretty Pictures
40797,Prettybird
6542,Pricel
20306,Primary PIctures
10424,Primate Pictures
15357,Prime Focus
11931,Prime Time
11747,Prime Universe Productions
37845,Principato-Young Entertainment
1616,Process Productions
311,Procirep
22897,ProdigyMovies
1102,Producciones Anhelo
55778,Producciones San Patricia
734,Producers Circle
1256,Producers Sales Organization
11670,Producers Sales Organization (PSO)
7488,Production Champion
52859,Production One
34403,Produzioni Associate Delphos
7508,Produzioni Europee Associati (PEA)
65682,Progres Film Distribution
8972,Prommitr International Production
58772,Prone Gunman
58774,Prone Gunman A.I.E.
278,Propaganda Films
11441,Propeler
41047,Prophecy Pictures Ltd.
49327,Proposal Productions
413,Proscenium Films
19776,Prospect Park
2844,Prospero Pictures
20277,Protagonist Pictures
24048,Prototype
7503,Protozoa Pictures
3291,Provident Films
11567,Province of British Columbia Film Incentive BC
12200,Province of British Columbia Production Services Tax Credit
34207,Prufrock Pictures
12141,Pt. Merantau Films
3907,Pull Down Your Pants Pictures
57430,Pulse Films
13158,Punch 21 Productions
2154,Punch Productions
63430,Puppy Entertainment
6427,Pure Flix Entertainment
79986,Pure Flix Productions
3217,Purple Pictures
88715,Pyramania
186,Pyramide Productions
416,Python (Monty) Pictures Limited
4729,Q Productions
1617,Q Television
72725,QC Entertainment
11029,QED International
19952,QI Quality International GmbH & Co. KG
2981,QI Quality International GmbH Co. KG
66739,Qian Yian International
7038,Quad Productions
5991,Quality Films Entertainment
73954,Quality Growth International Ltd.
2432,Quanta Centro de Produções Cinematográficas
38617,Quantum Entertainment
67186,Quarante 12 Films
25608,Quick Draw Productions
24561,Quick Six Entertainment
4186,Quickfire Films
2554,Quincy Jones-David Salzman Entertainment
6370,Quinta Communications
25567,Quite Quick Productions
12011,Quo Vadis Cinéma
86352,Québec Production Services Tax Credit
892,Qwerty Films
19385,R&C Produzioni
355,R.P. Productions
23628,RCD Productions Ltd.
60546,RCS
23246,RCS Video
21925,REI Capital
31470,RGB Media
57625,RGM Films
12385,RKB Mainichi Broadcasting Corporation
5902,RKO
4361,RKO Pictures
6,RKO Radio Pictures
30666,RT Features
5867,RTBF
25489,RTE
42272,RTL
62693,RVK Studios
14718,Radar Pictures
209,Radiant Film GmbH
18990,Radiant Productions
11152,Radical Media
19648,Radical Studios
40605,Radio Telefís Éireann (RTÉ)
20671,Radius-TWC
218,Rafran Cinematografica
2683,Rai Cinema
27584,"Rainbow Film Company, The"
1309,Rainforest Films
2213,Rainmaker Entertainment
45330,Rainsworth Productions
11092,Ram Bergman Productions
7262,Random Films
4881,Rapid Heart Pictures
2070,Rastar Pictures
12007,Rat Entertainment
5754,Rat Pack Filmproduktion
28732,RatPac Entertainment
41624,RatPac-Dune Entertainment
53013,Rational Packaging Company
19259,Ravenhouse Entertainment
3295,Raw Feed
1631,Raw Nerve
703,Razor Film Produktion GmbH
20856,Realitism Films
38504,Really Useful Films
2539,Reaper Productions
18520,Rebel Rebel
11561,Recorded Picture Company (RPC)
470,Recorded Pictures Company
2229,Red Bank Films
12840,Red Box Films
57627,Red Chair Films
2343,Red Chillies Entertainment
27892,Red Cube Picture
4732,Red Envelope Entertainment
19177,Red Granite Pictures
78217,Red Hawk Entertainment
22103,Red Horizon Productions
7056,Red Horse Films
12178,Red Hour Films
2932,Red Hour Productions
17234,Red Lion Sarl
24827,Red Mullet Productions
2455,Red Om Films
21954,Red Plush Films
20789,Red Rover International
21128,Red Turtle
14440,Red Wagon Entertainment
780,Red Wagon Productions
38147,Red-horse Native
20451,Redbus Pictures
1483,Redeemable Features
41921,Redrum
8764,Redwave Films
83397,Reel Chefs Catering
2787,Reel FX Creative Studios
1207,Reeleyes Film
1649,Reforma Films
8794,Refugee Films
508,Regency Enterprises
12696,Regent Capital
20416,Regione Lazio
86256,Reiner / Greisman Productions
19480,Reino del Cielo
7295,Relativity Media
86115,Relativity Sports
52075,Reliance
6733,Reliance BIG Entertainment
7294,Reliance Entertainment
4298,Remstar Productions
19802,Ren Film
46506,Rena Film
3102,Renaissance Films
467,Renaissance Pictures
82,Renn Productions
24136,Reperage
57436,Reperage & Vanguard Films
8796,Representational Pictures
7308,Reprisal Films
1432,Republic Pictures
14317,Republic Pictures (I)
10222,Reserve Room
41658,Residaco
58249,Resident Evil Productions
15287,Respect Films
41251,Reveal Entertainment
906,Revelations Entertainment
40955,Revere Entertainment
163,Revolution Films
497,Revolution Studios
76043,Revolution Sun Studios
12335,Rex Carlton Productions
24266,Rex Media
1591,Rhino Films
164,Rhombus Media
53733,Rhulen Entertainment
13481,Rhythm and Hues
1666,Rhône-Alpes Cinéma
60018,Rice Films
6045,Richard Williams Productions
86565,Riche Productions
28438,Riche-Ludwig Productions
2201,Rickshaw Productions
23634,Riddick Canada Productions
1668,Riff Raff Film Productions
4307,Rifkin-Eberts
64673,Rigas Entertainment
5221,Rigel Entertainment
8909,Right Coast Productions
32157,Right of Way Films
15081,Rimfire Films
49123,Ringerike Erste Filmproduktion
23955,Ringerike Zweite Filmproduktion
3338,Ringleader Studios
11948,Rio Dulce
10630,Rio Negro
395,Riofilm
1208,Rising Star
2830,Rival Pictures
15340,Rivdel Films
1246,River Road Entertainment
24851,Riverdale Productions
5621,Riverside Entertainment
2648,Road Rebel
7266,Roast Beef Productions
12245,Robert Lawrence Productions
3929,Robert Simonds Productions
3978,Robert Stigwood Organization (RSO)
6304,Robert Wise Productions
12386,Robot Communications
71953,Robson Street
3767,Rockaway the Movie
67109,Rocking Chair Productions
42421,Rocklin / Faust
69582,Rocklock Films
11651,Rodar y Rodar Cine y Televisión
23283,Rodin Entertainment
15764,Rodriguez International Pictures
961,Roger Birnbaum Productions
8853,Rogue
23956,Rogue Films
696,Rogue Marble
134,Rogue Pictures
2282,Roissy Films
8690,Rollercoaster Entertainment
8575,Rollercoaster Films
13954,Rollins-Joffe Productions
21211,Rome Film Commission
55518,Romero-Grunwald Productions
3632,Romulus Films
26265,Ronald Shusett/Gary Goldman
93103,Ronen Ben-Tal Films
16853,Rook Films
34456,Rooks Nest Entertainment
6302,Room 101
3567,Room 9 Entertainment
47380,Rosebud Productions
22820,Rossen Films
16314,Roth Films
1560,Roth-Arnold Productions
20848,Rough House Pictures
50482,Route One Films
91920,Rovio Animation
18642,Rovio Entertainment
50848,Rovio Mobile
63810,Roxbury
526,Roxlom Films
2054,Ruby Films
75712,Ruby in Paradise
36108,Ruckus Films
57623,Rumbalara Films
72824,Run It Up Productions Inc.
64570,Running Miracles Productions
31087,Runteam
6732,Runteam III Ltd.
265,Runteam Ltd.
73956,Runteldat Entertainment
78339,Runway Pictures Inc
24016,Russian Roulette Ltd.
19328,Ryan Murphy Productions
93521,Rye Road Productions
11661,Rysher Entertainment
20346,Région Bretagne
11246,Région Ile-de-France
11434,Région Nord-Pas-de-Calais
76911,Région Poitou-Charentes
11920,Région Wallone
78905,S & L Films
89632,S E Productions Inc.
73964,SAF Productions
19554,SAI Productions
11665,SBK Pictures
10609,SBS Films
8997,SBS Productions
20613,SC Films International
52255,SC International Pictures
2250,SCOPE Invest
2888,SF Norge
56050,SF Norge A/S
33808,SGF Entertainment
45980,SJ Heat Productions
59490,SJ Pictures
13419,SKA Films
396,SLM Production Group
13642,SModcast Pictures
2902,SND
2822,SNL Studios
23271,SOIXAN7E QUIN5E
8372,SPAD Films
57944,SPD Films
52574,SPI Film Studio
47729,STX Entertainment
157,SVT Drama
46052,SW7D Productions
2106,Saban Entertainment
11961,Safady Entertainment
859,Saga Film
6018,Sahamongkol Film International
12126,Sahara Productions
23910,Saint Aire Production
19719,Saints LA
18920,Salamander Pictures
26139,Salter Street Films International
30253,Saltire Entertainment
4696,Same Player
11571,Samson Films
1690,Samsung Venture Capital
10253,Samuel Bronston Productions
261,Samuel Goldwyn
798,Samuel Goldwyn Company
28205,"Samuel Goldwyn Company, The"
9118,Samuel Goldwyn Films
2089,Samuels Media
22514,Samuelson Productions
6490,Sanctum Australia
37163,Sandcastle 5 Productions
11487,Sandcastle 5 Productions
24992,Sandline Production
90508,Santa Fé Films
32475,Saracen Films
22254,Sarah Green Film
831,Saturn Films
67504,Savage Productions
73620,Saville Productions
11308,Savoy Pictures
64651,Saw 2 Productions
55405,Saw Productions Inc.
4189,Scala Films
1261,Scala Productions
8992,Scanbox
22035,Scared Productions
87852,Scenario Lane Productions
30246,Scholastic Entertainment
1938,Scholastic Productions
23382,Schroeder Hoffman Productions
23072,Schweizerische Radio- und Fernsehgesellschaft (SRG)
7419,Scion Films
7379,Scooter Braun Films
11199,Scope Pictures
80272,Scorpio Films
120,Scorsese Productions
1645,Scott Free Productions
14359,Scott Pictures
258,Scott Rudin Productions
8256,"Scottish Arts Council, The"
698,Scottish Screen
2065,Scout Productions
7584,Screen Australia
7276,Screen East
3287,Screen Gems
127,"Screen Gems, Inc."
6353,Screen Media Films
10951,Screen NSW
10950,Screen Queensland
2310,Screen West Midlands
2690,Screen Yorkshire
11560,Screen Yorkshire Production Fund
7888,ScreenWest
23587,Screenland Pictures
61011,Scythia Films
76490,Sea Breeze Productions Inc.
25566,Seabourne Pictures
17825,Seagal/Nasso Productions
23791,Sean Bailey Productions
19857,Sean Daniel Company
17611,Sean S. Cunningham Films
23919,Sechzehnte Babelsberg Film
19936,Second Mate Productions
3440,Secret Society Films
129,Section Eight
14315,Section Eight Productions
4649,Sedic
7912,Sedic International
23272,See Me Louisiana
14631,See Saw Films
7217,See-Saw Films
1553,Selznick International Pictures
35852,Semi-Professional
922,SenArt Films
3319,Senator Entertainment Co
191,Senator Film Produktion
830,Senator International
28537,Sentinel Productions
10969,Sepia Films
2987,September Dawn
15288,Sequart
3459,Serenade Films
805,Serendipity Point Films
6680,Serendipity Productions
8268,Seven Arts
14159,Seven Arts Pictures
516,Seven Arts Productions
69586,Sever Studio
15353,Sh-K-Boom Records
11336,Shade Pictures
33838,Shaderville
12976,Shadow Shows
12269,ShadowCatcher Entertainment
5553,Shadowlands Productions
5460,Shadowlight Productions
159,Shady Acres Entertainment
52910,Shallow Focus
10717,Shamley Productions
3407,Shanghai Film Group
19858,Shanghai Film Group Corporation
2265,Shangri-La Entertainment
53461,Shark Productions
5798,Shaw Brothers
12116,Shaw Rocket Fund
8851,Shawn Danielle Productions Ltd.
24991,Sheba Films
27085,Sheen Productions
82598,Shenghua Entertainment
41967,Sherwood Pictures
8791,Sherwood Productions
16880,Shine Pictures
33603,ShivHans Pictures
9149,Shogakukan
40648,Shooting Star Pictures
1173,Shopgirl
7767,Shortcom
28831,Shout! Factory
399,Show East
3491,Showbox
11420,Showbox Entertainment
2948,Showtime Australia
4343,Showtime Networks
18880,Showtime Networks
78847,Shrine
65082,Shutt/Jones Productions
11916,Sid & Marty Krofft Pictures
12157,Sideways Productions Inc.
737,Sidney Kimmel Entertainment
23486,Sienna Films
24049,Sierra / Affinity
78595,Sierra Pictures
22107,Sierra/Affinity
11369,Sighvatsson Films
53874,Sigma Films
87213,Signal Film Group
23770,Signature Entertainment
2982,Signature Pictures
23243,Sikelia Productions
5686,Sil-Metropole Organisation
35050,Sil-Metropole Organisation Ltd.
341,Silent Hill DCP Inc.
37380,Silver Bullet Productions (II)
11601,Silver Lion Films
23909,Silver Nitrate
2262,Silver Nitrate Films
3641,Silver Nitrate Pictures
1885,Silver Pictures
67776,Silver Plane Films
12075,Silver Reel
42037,Silver Sail Entertainment
514,Silver Screen Partners
10531,Silver Screen Partners II
554,Silver Screen Partners III
10282,Silver Screen Partners IV
12799,Silver Screen Pictures
59341,Silver Sphere Corporation
49969,Silver State Production Services
24032,Silver Wings Films
11442,Silverbell Films
2293,Silverwood Films
82002,Simbu Cine Arts
10153,Simian Films
21518,Simon Fields Productions
31076,Simon Kinberg Productions
23002,Sindika Dokolo
279,Single Cell Pictures
76099,Singularity Productions
11985,Sir Lew Grade
12695,Sixteen Films
7495,Sixth Sense Productions
19926,Skate Away Productions
7738,Sketch Films
11666,Skogland Films
52337,SkyLand Entertainment
82819,Skydance Media
6277,Skydance Productions
8253,Skylark Productions
16387,Skylight Cinema Foto Art
37774,Skyline (Baker St)
2055,Skyline Films
26197,Skyscraper Films
31073,Slap Happy Productions (II)
20369,Slate Films
67990,Sloane Square Films
4730,Slough Pond
52924,Sly Predator
1531,Smart Egg Pictures
44783,Smart Entertainment
10226,Smartest Man Productions
1782,Smoke House
22695,Smokehouse Pictures
4424,Smokewood Entertainment Group
1975,Sneak Preview Entertainment
31835,Sneak Preview Productions
83644,Sneaky Shark
67244,Snee-Oosh Productions
15159,Snoot Entertainment
21122,SnowPiercer
7787,Snowfort Pictures
13923,Sobini Films
55497,Sobras International Pictures
785,Sociedad General de Cine S.A.
11740,Society Entertainment
9115,Société Radio-Canada
9116,Société de Développement des Entreprises Culturelles (SODEC)
40799,Sodium Fox
52594,SofiTVCiné
854,Sofica Europacorp
23446,Sofica Sofinergie 5
11435,Sofica UGC 1
11247,Soficapital
12400,Soficinéma 5
7457,Soficinéma 6
692,Sogecine
11955,Sogepaq
54392,Soho VFX
21223,Solana Films
1001,Solaris Film
23460,Solid Entertainment
29076,Solipsist Film
50083,Solofilms
22536,Solomon/Hackett Productions
19643,"Sommers Company, The"
7937,Sonet Film AB
57088,Sonnenfeld Josephson Worldwide Entertainment
32558,Sontalia
649,Sony
34,Sony Pictures
2251,Sony Pictures Animation
58,Sony Pictures Classics
5752,Sony Pictures Entertainment
7431,Sony Pictures Entertainment (SPE)
5388,Sony Pictures Home Entertainment
30692,Sony Pictures Imageworks (SPI)
63520,Sony Pictures International
3045,Sony Pictures Releasing
14577,Sony Pictures Worldwide Acquisitions (SPWA)
472,Soprofilms
88628,Sor Productions
1995,Sorolla Films
88298,Sortie 22
48420,Sound Venture Productions
1143,Sound for Film
18843,Soundchef Studios
41999,South Australian Feature Film Company
654,South Pacific Pictures
43910,South Side Amusement Company
22051,South Street Films
30131,Southpaw Entertainment
22872,Southward Films
67574,Space Rocket Nation
3046,Spacegate Productions
53414,Spanknyce Films
1566,Spanky Pictures
36958,Sparkle Roll Media
10370,Spectacle Entertainment Group
78177,Spectrum Effects
14604,Spectrum Films
10355,Spelling Films
22611,Spikings Entertainment
14739,Spitfire Pictures
8146,Splendid Film
58334,Splendid Medien AG
368,Splendid Pictures
23790,Splendid Productions
23894,Spooky Tooth Productions
76292,Spot Pictures
85049,SpotFilms
705,Spring Creek Productions
9158,Spring Films
20011,SprocketHeads
31296,Spy Global Media
46062,Spy Next Door
158,Spyglass Entertainment
4164,Square USA
68621,St. Petersburg Clearwater Film Commission
55532,St. Tropez Films
1013,Stable Way Entertainment
7300,Staccato Films
29099,Stage 6 Films
11341,Stage 6 Films
13300,Stage III Productions
21600,Stallion Media
24211,Stan Winston Studio
716,Standard Film Company
893,Stanley Kramer Productions
385,Stanley Kubrick Productions
3477,Star Overseas
67823,Star Partners
206,Star Partners II Ltd.
1708,Starbucks Entertainment
32542,Starburns Industries
34951,Stardust Pictures
55474,Stargate Studios
23126,Starling Films
21497,Starlite Films
38735,Starr
8931,Stars Road Entertainment
19961,Start Motion Pictures
3146,Starway International Inc.
2885,Starz Animation
2659,Starz Media
3356,State Street Pictures
35396,Status Media & Entertainment
69111,Steady Aim
3495,Steamroller Productions
15282,Steel Mill Pictures
33836,Steeltown Entertainment
21490,Stellar Entertainment
6838,Stellar Mega Films
26240,Stellar Megamedia
5585,Stephen J. Cannell Productions
86561,Stereo D
11345,Stillking Films
23876,Stoller Global Solutions
51940,Stone Angels
3470,Stone Group Pictures
6572,Stone Productions
7420,Stone Village Pictures
82624,StoneKap Productions Ltd.
5738,Stonebridge Entertainment
16558,Stoney Lake Entertainment
7747,Storefront Pictures
23895,Storm King Productions
18988,Story Bridge Films
8797,Storyline Entertainment
11366,Str8jacket Creations
13403,Straight Up Films
3923,Strand Releasing
21927,Strange Matter Films
11027,Stratus Film Co.
655,Strike Entertainment
39075,Strohberry Films
55072,Strong Heart/Demme Production
4403,Stuber Productions
67334,Stuber/Parent
3747,Studio 18
2577,Studio 37
21601,Studio 407
11671,Studio 4°C
264,Studio Babelsberg
37826,Studio Babelsberg Motion Pictures
4252,Studio Babelsberg StudioBabelsberg Motion Pictures
5870,Studio Canal
14731,Studio Fierberg
10342,Studio Ghibli
23487,Studio Hamburg International Production (SHIP)
8934,Studio Hamburg WorldWide Pictures
694,StudioCanal
81138,Studiopolis
2359,Stéphan Films
8185,Submarine Entertainment Distributors
7734,Subterranean Productions LLC
7735,Subterranean Productions UK Ltd.
13195,Such Much Films
6742,Sudden Storm Productions
87394,Suftley
6422,Sullivan Bluth Studios
12296,Sullivan Entertainment
8517,Sultana
10921,Sumitomo Corporation
1464,Summer Knowledge LLC
48471,Summertime Entertainment
491,Summit Entertainment
3250,"Summit Entertainment, LLC"
20542,Sun Entertainment Culture
19600,Sunchaser Entertainment
12574,Sundance Channel
29312,Sunday Night
10479,Sundial Pictures
22253,Sunflower Productions
3800,Sunlight Productions
2283,Sunnyland
3153,Sunrise
26670,Sunrise Entertainment (II)
19850,Sunrise Films
13200,Sunrise Filmvertriebs AG
30216,Sunrise Productions
70319,Sunset Gower Studios
5219,Sunswept Entertainment
4380,Suntaur Entertainment Company
39121,Super Cool ManChu
13369,Super Crispy Entertainment
85759,SuperMassive Films
76491,SuperMega
12020,Superfinger Entertainment
78596,Surefire Capital
3205,Surefire Film Productions
34401,Surf Film
54409,Survivor Productions
6181,Svensk Filmindustri (SF)
7446,Svenska Filminstitutet (SFI)
3221,Sveriges Television (SVT)
549,Swanford Films
14804,Swedish Film Institute
49966,Sweepstake Productions
21716,Sweetland Films
8933,Sweetpea Entertainment
11583,Syalis DA
14319,Sycamore Pictures
6677,Syfy
10443,Synchronicity Films
1260,Synchronistic Pictures
9996,Syncopy
26947,Syndicate Films International
19943,Synthesis Entertainment
210,Süddeutscher Rundfunk
3522,T-Series
37871,T-Street Productions
668,T.H.E. Films
61409,T2 Productions
1040,TABBAK
5663,TADORA Filmproduktions
965,TAFT Entertainment Pictures
473,TAO Film
13467,TBB
27893,TBC Films
5045,TBN Films
21777,TC Productions
28431,TCF Vancouver Productions
71959,TDJ Enterprises / New Dimensions Entertainment
53408,TEAM Communications Group
1993,TF 1 Film Productions
22123,TF1
8350,TF1 Droits Audiovisuels
3823,TF1 Films Production
356,TF1 Films Productions
7799,TF1 International
72441,TIK Films
328,TLA Releasing
10919,TMS Entertainment
21327,TNVO
22641,TOKYOPOP
6586,TPS Star
313,TS Productions
22213,TSG Entertainment
1689,TSJ Entertainment
4524,TV 1000
11682,TV2 Norge
19931,TV3 Television Network Ireland
2802,TV4 Sweden
3965,Taewon Entertainment
2636,Tag Entertainment
51235,Taggart Productions
34557,Taikei Office
24557,Tailor Made
23459,Tailored Films
23752,Tait Productions
87854,Taken 3
90196,Takoma Entertainment
12184,Talent Aid International
69626,Tales From The Crypt Holdings
31826,Taleswapper
67984,TaliaFilm II Productions
8989,Talisman Productions
10239,Tall Trees Productions
64771,Tamm Productions
38956,Tandem Pictures
2104,Tangled Web Productions
32598,Tango Films
69110,Tank Caterpillar
12326,Tanlay
45724,Taodue Film
78070,Taormina Productions
870,Tapestry Films
12000,Tapioca Films
1014,Target Media Entertainment
2458,Tartan Films
20370,Tatfilm
12207,Tatiale Films
20555,Taurus Film
897,Taurus Films
3782,Tax Credit Finance
25904,Tazora Films
13161,Tea Shop & Film Company
41683,Team Awesome Films
27467,Team Downey
12317,Team Ninja
598,Team Todd
72823,Technical Black
37134,Tecmo
34846,Tee Rob Pictures
89603,Teen Life Productions
3568,Teeth
2550,Teitler Film
7237,Tele München Fernseh Produktionsgesellschaft (TMG)
15139,Tele+
1182,Telecinco
2674,Telecinco Cinema
26027,Teleclub AG
7320,Telefilm Canada
53477,Telefilm Canada - Equity Investment Program
16742,Telefónica Producciones
29564,Telefónica Studios
22691,Telekanal STS
823,Telepool
55465,Televisa S.A. de C.V.
8530,Televisió de Catalunya (TV3)
6778,Televisió de Catalunya TV3
6639,Televisión Española (TVE)
21915,Televisión Federal (Telefe)
10050,Televisión de Galicia (TVG) S.A.
48130,Televizija Slovenija
73926,Televiziunea Romana (TVR1)
19150,Telewizja Polska (TVP)
4384,Tempesta Films
12292,Temple Hill Entertainment
722,Temple Hill Productions
545,Ten Thirteen Productions
8814,Ten-Four Productions
74457,Tencent Video
2933,Tenth Planet Productions
65361,Teodora Film
11628,Tequila Gang
20992,Ternion Pictures
7948,Terra Firma Films
56620,Texas Chainsaw Productions
3196,Tezuka Production Company Ltd.
15578,Thai Occidental Productions
5708,The 7th Floor
8824,The Alfred Shay Company Inc.
1311,The Asylum
5186,The Australian Film Commission
57629,The Australian Film Finance Corporation
11233,The Big Gun Project
90896,The Body
27128,The Bubble Factory
10441,The Bureau
13866,The Caddo Company
71170,The Cantillon Company
22351,The Canton Company
6314,The Catalina Production Group
916,The Charlie Mopic Company
65446,The Chess Club
21237,The Collective Studios
12261,The Colleton Company
27450,The Combine
21962,The Complex Studio
536,The Coppola Company
10932,The Criterion Collection
10884,The Department of Trade and Industry of South Africa
14120,The Directors Company
1218,The Film Consortium
22884,The Film Farm
1272,The First Channel
22102,The Fourth Production Company Film Group
2956,The Geffen Company
980,The Glasgow Film Fund
821,The Greenlight Fund
13621,The Group Films
4357,The Guber-Peters Company
4021,The Halcyon Company
807,The Harold Greenberg Fund
7784,The Harvey Boys
11098,The Harvey Entertainment Company
54,The Independent Film Channel Productions
28275,The Ink Factory
11460,The Institute for the Intellectual Development of Children & Young Adults
3638,The Jacobson Company
2322,The Javelina Film Company
69888,The Jozak Company
862,The Kennedy/Marshall Company
58574,The Klimax
2499,The Kushner-Locke Company
2772,The Lab Of Madness
7965,The Ladd Company
8869,The Last Picture Company
179,The Magnolia Project
1557,The Mark Gordon Company
52324,The Matthau Company
11241,The Mirisch Company
219,The Mirisch Corporation
2364,The Montecito Picture Company
808,The Movie Network
3388,The Movie Network (TMN)
25033,The National Film and Video Foundation of SA
29052,The New South Wales Film and Television Office
7714,The New Zealand Film Commission
637,The Picture Factory
73334,The Poker House
49243,The Princess Bride Ltd.
3987,The Production Company
364,The Rank Organisation
11565,The Safran Company
8888,The Samuel Goldwyn Company
5237,The Saul Zaentz Company
62,The Selznik Studio
71171,The Shuman Company
25463,The Silence Productions
56787,The South Australian Film Corporation
21920,The Steve Tisch Company
59423,"The Straight Story, Inc"
924,The Turman-Morrissey Company
6567,The Tyler Perry Company
3914,The Ultimate Gift LLC
22255,The Virginia Company LLC
308,The Weinstein Company
11726,The Yomiuri Shimbun
80,The Zanuck Company
6844,Thelma Films
55512,Theobald Film Productions
10100,Thin Man Films
446,Thinkfilm
19636,Thirteen Productions
10059,This Is That Productions
52256,Thor Pictures
52254,Thorbak
6179,Thorn EMI Screen Entertainment
380,Thousand Words
22712,Three Good Men
65681,Three Rivers Production
1973,Three Strange Angels
4174,Threshold Entertainment
63993,Throne Productions
3528,Thunder Road Pictures
4654,Thunder Road Productions
20307,Thunder Smoke Media
11104,TiMe Film- und TV-Produktions GmbH
54512,Tiara Blu Films
5338,Tiberius Film Productions
335,Tig Productions
36201,Tiger Aspect Pictures
686,Tiger Aspect Productions
12204,Tiger Moth Productions
18093,Tiger Productions
26087,Tiger Tail Entertainment
30300,Tiggy Films
12198,Tightrope Pictures
5337,Tijuana Productions
1514,Tim Burton Animation Company
8601,Tim Burton Productions
679,Timnick Films
20658,TinRes Entertainment
54036,Tiny Dancer Films
53155,Tiny Giant Entertainment
65873,Tiny Ponies
40126,Toast Films
480,Tobis
23364,Todd McFarlane Entertainment
2507,"Todman, Simon, LeMasters Productions"
5822,Toei
3116,Toei Animation Company
2900,Toff Guy Films
80448,Together Films
882,Toho Company
622,Toho Film (Eiga) Co. Ltd.
49301,Toho Pictures
657,Toho-Towa
51850,Tohokushinsha
12387,Tohokushinsha Film
74952,Tohokushinsha Film Corporation
1779,Tokuma Shoten
